articleID,pilotNames,copilotNames,pilotTTC,copilotTTC,pilotStartDate,copilotStartDate,completionDate,Author_Assistance,finalOutcome,Insufficient_Information_Errors,locus_typo,locus_specification,locus_analysis,locus_data,locus_unidentified
3-9-2014_PS,"Katherine Hermann, Benjamin deMayo",,240,NA,2017-11-04,NA,NA,FALSE,Failure without author assistance,0,NA,NA,NA,NA,NA
